fips,SCC,Pollutant,Emissions,type,year
6037,2305000000,PM25-PRI,35.56,NONPOINT,2002
6037,2305070000,PM25-PRI,75.82,NONPOINT,2002
6037,2305080000,PM25-PRI,21.16,NONPOINT,2002
6037,2102004000,PM25-PRI,3.08,NONPOINT,2002
6037,2401030000,PM25-PRI,2.4,NONPOINT,2002
6037,2307000000,PM25-PRI,276.5,NONPOINT,2002
6037,2308000000,PM25-PRI,9.7,NONPOINT,2002
6037,2401050000,PM25-PRI,0.58,NONPOINT,2002
6037,2103005000,PM25-PRI,0.15,NONPOINT,2002
6037,2103006000,PM25-PRI,7.58,NONPOINT,2002
6037,2199004000,PM25-PRI,0.05,NONPOINT,2002
6037,2801000003,PM25-PRI,15.93,NONPOINT,2002
6037,2801500000,PM25-PRI,2.33,NONPOINT,2002
6037,2805000000,PM25-PRI,5.25,NONPOINT,2002
24510,2102001000,PM25-PRI,40.64,NONPOINT,2002
24510,2102002000,PM25-PRI,159.78,NONPOINT,2002
24510,2103011000,PM25-PRI,0.92,NONPOINT,2002
24510,2103002000,PM25-PRI,2.03,NONPOINT,2002
24510,2103004000,PM25-PRI,12.95,NONPOINT,2002
24510,2103005000,PM25-PRI,0.73,NONPOINT,2002
24510,2103006000,PM25-PRI,1.78,NONPOINT,2002
24510,2103007000,PM25-PRI,0.01,NONPOINT,2002
24510,2311010000,PM25-PRI,1.3,NONPOINT,2002
24510,2311020000,PM25-PRI,57.14,NONPOINT,2002
24510,2311030000,PM25-PRI,25.89,NONPOINT,2002
24510,2104008000,PM25-PRI,242.87,NONPOINT,2002
24510,2104008070,PM25-PRI,83.55,NONPOINT,2002
24510,2104011000,PM25-PRI,1.61,NONPOINT,2002
24510,2294000000,PM25-PRI,26.06,NONPOINT,2002
24510,2302002100,PM25-PRI,24.77,NONPOINT,2002
24510,2302002200,PM25-PRI,143.04,NONPOINT,2002
24510,2302003100,PM25-PRI,28.14,NONPOINT,2002
24510,2302003200,PM25-PRI,2.92,NONPOINT,2002
24510,2601000000,PM25-PRI,18.13,NONPOINT,2002
24510,2610000100,PM25-PRI,0,NONPOINT,2002
24510,2610000400,PM25-PRI,0,NONPOINT,2002
24510,2610000500,PM25-PRI,215.35,NONPOINT,2002
24510,2610030000,PM25-PRI,0,NONPOINT,2002
24510,2801000003,PM25-PRI,347.59,NONPOINT,2002
24510,2810005000,PM25-PRI,0,NONPOINT,2002
24510,2810030000,PM25-PRI,13.48,NONPOINT,2002
24510,2810050000,PM25-PRI,10.17,NONPOINT,2002
24510,2102004000,PM25-PRI,2.46,NONPOINT,2002
24510,2102005000,PM25-PRI,8.98,NONPOINT,2002
24510,2102006000,PM25-PRI,0.67,NONPOINT,2002
24510,2102011000,PM25-PRI,0.35,NONPOINT,2002
24510,2104002000,PM25-PRI,10.2,NONPOINT,2002
24510,2104004000,PM25-PRI,22.82,NONPOINT,2002
24510,2104006000,PM25-PRI,3.11,NONPOINT,2002
24510,2104007000,PM25-PRI,0.06,NONPOINT,2002
42101,2104008030,PM25-PRI,0.84,NONPOINT,2002
42101,2104008050,PM25-PRI,2.01,NONPOINT,2002
42101,2104008004,PM25-PRI,1.18,NONPOINT,2002
42101,2102002000,PM25-PRI,0,NONPOINT,2002
42101,2102006000,PM25-PRI,0.82,NONPOINT,2002
42101,2103006000,PM25-PRI,2.92,NONPOINT,2002
42101,2104006000,PM25-PRI,9.78,NONPOINT,2002
42101,2104008002,PM25-PRI,71.15,NONPOINT,2002
42101,2104008010,PM25-PRI,50.87,NONPOINT,2002
42101,2294000000,PM25-PRI,77.83,NONPOINT,2002
42101,2302002100,PM25-PRI,35.28,NONPOINT,2002
42101,2102001000,PM25-PRI,115.24,NONPOINT,2002
42101,2311010000,PM25-PRI,2.91,NONPOINT,2002
42101,2311020000,PM25-PRI,92.75,NONPOINT,2002
42101,2311030000,PM25-PRI,26.42,NONPOINT,2002
42101,2325000000,PM25-PRI,47.77,NONPOINT,2002
42101,2102004000,PM25-PRI,8.18,NONPOINT,2002
42101,2102011000,PM25-PRI,0.41,NONPOINT,2002
42101,2103001000,PM25-PRI,224.56,NONPOINT,2002
42101,2103002000,PM25-PRI,0,NONPOINT,2002
42101,2103004000,PM25-PRI,25.52,NONPOINT,2002
42101,2103005000,PM25-PRI,3.57,NONPOINT,2002
42101,2103007000,PM25-PRI,0.003335137,NONPOINT,2002
42101,2103011000,PM25-PRI,1.67,NONPOINT,2002
42101,2104001000,PM25-PRI,4.22,NONPOINT,2002
42101,2104004000,PM25-PRI,39.89,NONPOINT,2002
42101,2610000100,PM25-PRI,0,NONPOINT,2002
42101,2104007000,PM25-PRI,0.25,NONPOINT,2002
42101,2104008001,PM25-PRI,23.74,NONPOINT,2002
42101,2610030000,PM25-PRI,0,NONPOINT,2002
42101,2104008003,PM25-PRI,2.82,NONPOINT,2002
42101,2104011000,PM25-PRI,4.01,NONPOINT,2002
42101,2302002200,PM25-PRI,264.87,NONPOINT,2002
42101,2302003100,PM25-PRI,53.31,NONPOINT,2002
42101,2302003200,PM25-PRI,3.94,NONPOINT,2002
42101,2399000000,PM25-PRI,6.97,NONPOINT,2002
42101,2461160000,PM25-PRI,18.18,NONPOINT,2002
42101,2610000400,PM25-PRI,0,NONPOINT,2002
42101,2610000500,PM25-PRI,0,NONPOINT,2002
42101,2801000003,PM25-PRI,1.04,NONPOINT,2002
45019,2102004000,PM25-PRI,2.67,NONPOINT,2002
45019,2102005000,PM25-PRI,58.37,NONPOINT,2002
45019,2102006000,PM25-PRI,0.54,NONPOINT,2002
45019,2102002000,PM25-PRI,1.61,NONPOINT,2002
45019,2103005000,PM25-PRI,0.28,NONPOINT,2002
45019,2104008001,PM25-PRI,7.8,NONPOINT,2002
45019,2302002200,PM25-PRI,104.33,NONPOINT,2002
45019,2102011000,PM25-PRI,0.12,NONPOINT,2002
45019,2103002000,PM25-PRI,0.45,NONPOINT,2002
45019,2103004000,PM25-PRI,18.36,NONPOINT,2002
45019,2103006000,PM25-PRI,0.95,NONPOINT,2002
45019,2103007000,PM25-PRI,0.02,NONPOINT,2002
45019,2103011000,PM25-PRI,0.22,NONPOINT,2002
45019,2104002000,PM25-PRI,0.1,NONPOINT,2002
45019,2104004000,PM25-PRI,6.39,NONPOINT,2002
45019,2104006000,PM25-PRI,1.75,NONPOINT,2002
45019,2104007000,PM25-PRI,0.07,NONPOINT,2002
45019,2104008002,PM25-PRI,40.1,NONPOINT,2002
45019,2104008003,PM25-PRI,1.59,NONPOINT,2002
45019,2810001000,PM25-PRI,13.89,NONPOINT,2002
45019,2104008004,PM25-PRI,0.67,NONPOINT,2002
45019,2104008010,PM25-PRI,34.75,NONPOINT,2002
45019,2104008030,PM25-PRI,0.58,NONPOINT,2002
45019,2104008050,PM25-PRI,1.38,NONPOINT,2002
45019,2104011000,PM25-PRI,0.54,NONPOINT,2002
45019,2294000000,PM25-PRI,128.2,NONPOINT,2002
45019,2296000000,PM25-PRI,345.41,NONPOINT,2002
45019,2302002100,PM25-PRI,14.12,NONPOINT,2002
45019,2302003100,PM25-PRI,20.68,NONPOINT,2002
45019,2302003200,PM25-PRI,1.56,NONPOINT,2002
45019,2311010000,PM25-PRI,7,NONPOINT,2002
45019,2311020000,PM25-PRI,124.64,NONPOINT,2002
45019,2311030000,PM25-PRI,45.31,NONPOINT,2002
45019,2325000000,PM25-PRI,35.71,NONPOINT,2002
45019,2610000500,PM25-PRI,15.29,NONPOINT,2002
45019,2801000003,PM25-PRI,20.16,NONPOINT,2002
45019,2801500000,PM25-PRI,48.83,NONPOINT,2002
45019,2805001000,PM25-PRI,4.8,NONPOINT,2002
45019,2810005000,PM25-PRI,2,NONPOINT,2002
45019,2810015000,PM25-PRI,269.06,NONPOINT,2002
45019,2810030000,PM25-PRI,3.12,NONPOINT,2002
6037,220100111B,PM25-PRI,1.15,ON-ROAD,2002
6037,220100111T,PM25-PRI,0.42,ON-ROAD,2002
6037,220100111X,PM25-PRI,2.46,ON-ROAD,2002
6037,220100113B,PM25-PRI,2.11,ON-ROAD,2002
6037,220100113T,PM25-PRI,0.78,ON-ROAD,2002
6037,220100113X,PM25-PRI,4.51,ON-ROAD,2002
6037,220100115B,PM25-PRI,1.14,ON-ROAD,2002
6037,220100115T,PM25-PRI,0.42,ON-ROAD,2002
6037,220100115X,PM25-PRI,2.45,ON-ROAD,2002
6037,220100117B,PM25-PRI,1.06,ON-ROAD,2002
6037,220100117T,PM25-PRI,0.39,ON-ROAD,2002
6037,220100117X,PM25-PRI,2.27,ON-ROAD,2002
6037,220100119B,PM25-PRI,0.37,ON-ROAD,2002
6037,220100119T,PM25-PRI,0.14,ON-ROAD,2002
6037,220100119X,PM25-PRI,0.82,ON-ROAD,2002
6037,220100121B,PM25-PRI,0.37,ON-ROAD,2002
6037,220100121T,PM25-PRI,0.13,ON-ROAD,2002
6037,220100121X,PM25-PRI,0.8,ON-ROAD,2002
6037,220100123B,PM25-PRI,70.33,ON-ROAD,2002
6037,220100123T,PM25-PRI,26.16,ON-ROAD,2002
6037,220100123X,PM25-PRI,150.01,ON-ROAD,2002
6037,220100125B,PM25-PRI,44.41,ON-ROAD,2002
6037,220100125T,PM25-PRI,16.52,ON-ROAD,2002
6037,220100125X,PM25-PRI,94.73,ON-ROAD,2002
6037,220100127B,PM25-PRI,63.65,ON-ROAD,2002
6037,220100127T,PM25-PRI,23.67,ON-ROAD,2002
6037,220100127X,PM25-PRI,143.65,ON-ROAD,2002
6037,220100129B,PM25-PRI,44.23,ON-ROAD,2002
6037,220100129T,PM25-PRI,16.45,ON-ROAD,2002
6037,220100129X,PM25-PRI,99.81,ON-ROAD,2002
6037,220100131B,PM25-PRI,10.11,ON-ROAD,2002
6037,220100131T,PM25-PRI,3.76,ON-ROAD,2002
6037,220100131X,PM25-PRI,22.81,ON-ROAD,2002
6037,220100133B,PM25-PRI,18.19,ON-ROAD,2002
6037,220100133T,PM25-PRI,6.76,ON-ROAD,2002
6037,220100133X,PM25-PRI,41.11,ON-ROAD,2002
6037,220102011B,PM25-PRI,0.58,ON-ROAD,2002
6037,220102011T,PM25-PRI,0.21,ON-ROAD,2002
6037,220102011X,PM25-PRI,2.18,ON-ROAD,2002
6037,220102013B,PM25-PRI,1.06,ON-ROAD,2002
6037,220102013T,PM25-PRI,0.39,ON-ROAD,2002
6037,220102013X,PM25-PRI,4,ON-ROAD,2002
6037,220102015B,PM25-PRI,0.58,ON-ROAD,2002
6037,220102015T,PM25-PRI,0.21,ON-ROAD,2002
6037,220102015X,PM25-PRI,2.17,ON-ROAD,2002
6037,220102017B,PM25-PRI,0.53,ON-ROAD,2002
6037,220102017T,PM25-PRI,0.2,ON-ROAD,2002
6037,220102017X,PM25-PRI,2.01,ON-ROAD,2002
6037,220102019B,PM25-PRI,0.19,ON-ROAD,2002
6037,220102019T,PM25-PRI,0.07,ON-ROAD,2002
6037,220102019X,PM25-PRI,0.72,ON-ROAD,2002
6037,220102021B,PM25-PRI,0.18,ON-ROAD,2002
6037,220102021T,PM25-PRI,0.07,ON-ROAD,2002
6037,220102021X,PM25-PRI,0.71,ON-ROAD,2002
6037,220102023B,PM25-PRI,35.51,ON-ROAD,2002
6037,220102023T,PM25-PRI,13.22,ON-ROAD,2002
6037,220102023X,PM25-PRI,133.11,ON-ROAD,2002
6037,220102025B,PM25-PRI,22.42,ON-ROAD,2002
6037,220102025T,PM25-PRI,8.35,ON-ROAD,2002
6037,220102025X,PM25-PRI,84.06,ON-ROAD,2002
6037,220102027B,PM25-PRI,32.14,ON-ROAD,2002
6037,220102027T,PM25-PRI,11.97,ON-ROAD,2002
6037,220102027X,PM25-PRI,123.65,ON-ROAD,2002
6037,220102029B,PM25-PRI,22.33,ON-ROAD,2002
6037,220102029T,PM25-PRI,8.31,ON-ROAD,2002
6037,220102029X,PM25-PRI,85.92,ON-ROAD,2002
6037,220102031B,PM25-PRI,5.1,ON-ROAD,2002
6037,220102031T,PM25-PRI,1.9,ON-ROAD,2002
6037,220102031X,PM25-PRI,19.64,ON-ROAD,2002
6037,220102033B,PM25-PRI,9.18,ON-ROAD,2002
6037,220102033T,PM25-PRI,3.42,ON-ROAD,2002
6037,220102033X,PM25-PRI,35.4,ON-ROAD,2002
6037,220104011B,PM25-PRI,0.18,ON-ROAD,2002
6037,220104011T,PM25-PRI,0.06,ON-ROAD,2002
6037,220104011X,PM25-PRI,0.74,ON-ROAD,2002
6037,220104013B,PM25-PRI,0.33,ON-ROAD,2002
6037,220104013T,PM25-PRI,0.12,ON-ROAD,2002
6037,220104013X,PM25-PRI,1.37,ON-ROAD,2002
6037,220104015B,PM25-PRI,0.18,ON-ROAD,2002
6037,220104015T,PM25-PRI,0.06,ON-ROAD,2002
6037,220104015X,PM25-PRI,0.74,ON-ROAD,2002
6037,220104017B,PM25-PRI,0.16,ON-ROAD,2002
6037,220104017T,PM25-PRI,0.06,ON-ROAD,2002
6037,220104017X,PM25-PRI,0.69,ON-ROAD,2002
6037,220104019B,PM25-PRI,0.05,ON-ROAD,2002
6037,220104019T,PM25-PRI,0.02,ON-ROAD,2002
6037,220104019X,PM25-PRI,0.24,ON-ROAD,2002
6037,220104021B,PM25-PRI,0.05,ON-ROAD,2002
6037,220104021T,PM25-PRI,0.02,ON-ROAD,2002
6037,220104021X,PM25-PRI,0.24,ON-ROAD,2002
6037,220104023B,PM25-PRI,11.11,ON-ROAD,2002
6037,220104023T,PM25-PRI,4.13,ON-ROAD,2002
6037,220104023X,PM25-PRI,45.69,ON-ROAD,2002
6037,220104025B,PM25-PRI,7.02,ON-ROAD,2002
6037,220104025T,PM25-PRI,2.6,ON-ROAD,2002
6037,220104025X,PM25-PRI,28.85,ON-ROAD,2002
6037,220104027B,PM25-PRI,10.06,ON-ROAD,2002
6037,220104027T,PM25-PRI,3.74,ON-ROAD,2002
6037,220104027X,PM25-PRI,41.85,ON-ROAD,2002
6037,220104029B,PM25-PRI,6.99,ON-ROAD,2002
6037,220104029T,PM25-PRI,2.59,ON-ROAD,2002
6037,220104029X,PM25-PRI,29.07,ON-ROAD,2002
6037,220104031B,PM25-PRI,1.59,ON-ROAD,2002
6037,220104031T,PM25-PRI,0.59,ON-ROAD,2002
6037,220104031X,PM25-PRI,6.64,ON-ROAD,2002
6037,220104033B,PM25-PRI,2.87,ON-ROAD,2002
6037,220104033T,PM25-PRI,1.06,ON-ROAD,2002
6037,220104033X,PM25-PRI,11.96,ON-ROAD,2002
6037,220107011B,PM25-PRI,0.06,ON-ROAD,2002
6037,220107011T,PM25-PRI,0.03,ON-ROAD,2002
6037,220107011X,PM25-PRI,0.15,ON-ROAD,2002
6037,220107013B,PM25-PRI,0.12,ON-ROAD,2002
6037,220107013T,PM25-PRI,0.06,ON-ROAD,2002
6037,220107013X,PM25-PRI,0.28,ON-ROAD,2002
6037,220107015B,PM25-PRI,0.06,ON-ROAD,2002
6037,220107015T,PM25-PRI,0.03,ON-ROAD,2002
6037,220107015X,PM25-PRI,0.15,ON-ROAD,2002
6037,220107017B,PM25-PRI,0.06,ON-ROAD,2002
6037,220107017T,PM25-PRI,0.03,ON-ROAD,2002
6037,220107017X,PM25-PRI,0.14,ON-ROAD,2002
6037,220107019B,PM25-PRI,0.02,ON-ROAD,2002
6037,220107019T,PM25-PRI,0.01,ON-ROAD,2002
6037,220107019X,PM25-PRI,0.05,ON-ROAD,2002
6037,220107021B,PM25-PRI,0.02,ON-ROAD,2002
6037,220107021T,PM25-PRI,0.01,ON-ROAD,2002
6037,220107021X,PM25-PRI,0.04,ON-ROAD,2002
6037,220107023B,PM25-PRI,4.01,ON-ROAD,2002
6037,220107023T,PM25-PRI,2.1,ON-ROAD,2002
6037,220107023X,PM25-PRI,9.3,ON-ROAD,2002
6037,220107025B,PM25-PRI,2.53,ON-ROAD,2002
6037,220107025T,PM25-PRI,1.33,ON-ROAD,2002
6037,220107025X,PM25-PRI,5.87,ON-ROAD,2002
6037,220107027B,PM25-PRI,3.63,ON-ROAD,2002
6037,220107027T,PM25-PRI,1.9,ON-ROAD,2002
6037,220107027X,PM25-PRI,8.39,ON-ROAD,2002
6037,220107029B,PM25-PRI,2.52,ON-ROAD,2002
6037,220107029T,PM25-PRI,1.32,ON-ROAD,2002
6037,220107029X,PM25-PRI,5.83,ON-ROAD,2002
6037,220107031B,PM25-PRI,0.57,ON-ROAD,2002
6037,220107031T,PM25-PRI,0.3,ON-ROAD,2002
6037,220107031X,PM25-PRI,1.33,ON-ROAD,2002
6037,220107033B,PM25-PRI,1.03,ON-ROAD,2002
6037,220107033T,PM25-PRI,0.54,ON-ROAD,2002
6037,220107033X,PM25-PRI,2.4,ON-ROAD,2002
6037,220108011B,PM25-PRI,0.002945125,ON-ROAD,2002
6037,220108011T,PM25-PRI,0.000981751,ON-ROAD,2002
6037,220108011X,PM25-PRI,0.04,ON-ROAD,2002
6037,220108013B,PM25-PRI,0.005406511,ON-ROAD,2002
6037,220108013T,PM25-PRI,0.00180225,ON-ROAD,2002
6037,220108013X,PM25-PRI,0.07,ON-ROAD,2002
6037,220108015B,PM25-PRI,0.002935545,ON-ROAD,2002
6037,220108015T,PM25-PRI,0.000978558,ON-ROAD,2002
6037,220108015X,PM25-PRI,0.04,ON-ROAD,2002
6037,220108017B,PM25-PRI,0.002721616,ON-ROAD,2002
6037,220108017T,PM25-PRI,0.000907245,ON-ROAD,2002
6037,220108017X,PM25-PRI,0.04,ON-ROAD,2002
6037,220108019B,PM25-PRI,0.00096867,ON-ROAD,2002
6037,220108019T,PM25-PRI,0.000322904,ON-ROAD,2002
6037,220108019X,PM25-PRI,0.01,ON-ROAD,2002
6037,220108021B,PM25-PRI,0.000951109,ON-ROAD,2002
6037,220108021T,PM25-PRI,0.00031705,ON-ROAD,2002
6037,220108021X,PM25-PRI,0.01,ON-ROAD,2002
6037,220108023B,PM25-PRI,0.17,ON-ROAD,2002
6037,220108023T,PM25-PRI,0.05,ON-ROAD,2002
6037,220108023X,PM25-PRI,2.64,ON-ROAD,2002
6037,220108025B,PM25-PRI,0.11,ON-ROAD,2002
6037,220108025T,PM25-PRI,0.03,ON-ROAD,2002
6037,220108025X,PM25-PRI,1.66,ON-ROAD,2002
6037,220108027B,PM25-PRI,0.16,ON-ROAD,2002
6037,220108027T,PM25-PRI,0.05,ON-ROAD,2002
6037,220108027X,PM25-PRI,2.41,ON-ROAD,2002
6037,220108029B,PM25-PRI,0.11,ON-ROAD,2002
6037,220108029T,PM25-PRI,0.03,ON-ROAD,2002
6037,220108029X,PM25-PRI,1.67,ON-ROAD,2002
6037,220108031B,PM25-PRI,0.02,ON-ROAD,2002
6037,220108031T,PM25-PRI,0.008610218,ON-ROAD,2002
6037,220108031X,PM25-PRI,0.38,ON-ROAD,2002
6037,220108033B,PM25-PRI,0.04,ON-ROAD,2002
6037,220108033T,PM25-PRI,0.01,ON-ROAD,2002
6037,220108033X,PM25-PRI,0.68,ON-ROAD,2002
6037,223000111B,PM25-PRI,0.005071986,ON-ROAD,2002
6037,223000111T,PM25-PRI,0.001799818,ON-ROAD,2002
6037,223000111X,PM25-PRI,0.16,ON-ROAD,2002
6037,223000113B,PM25-PRI,0.009310815,ON-ROAD,2002
6037,223000113T,PM25-PRI,0.003303986,ON-ROAD,2002
6037,223000113X,PM25-PRI,0.3,ON-ROAD,2002
6037,223000115B,PM25-PRI,0.005055752,ON-ROAD,2002
6037,223000115T,PM25-PRI,0.001794058,ON-ROAD,2002
6037,223000115X,PM25-PRI,0.16,ON-ROAD,2002
6037,223000117B,PM25-PRI,0.004687324,ON-ROAD,2002
6037,223000117T,PM25-PRI,0.00166332,ON-ROAD,2002
6037,223000117X,PM25-PRI,0.15,ON-ROAD,2002
6037,223000119B,PM25-PRI,0.00166794,ON-ROAD,2002
6037,223000119T,PM25-PRI,0.000591876,ON-ROAD,2002
6037,223000119X,PM25-PRI,0.05,ON-ROAD,2002
6037,223000121B,PM25-PRI,0.001637643,ON-ROAD,2002
6037,223000121T,PM25-PRI,0.000581125,ON-ROAD,2002
6037,223000121X,PM25-PRI,0.05,ON-ROAD,2002
6037,223000123B,PM25-PRI,0.3,ON-ROAD,2002
6037,223000123T,PM25-PRI,0.1,ON-ROAD,2002
6037,223000123X,PM25-PRI,10.21,ON-ROAD,2002
6037,223000125B,PM25-PRI,0.19,ON-ROAD,2002
6037,223000125T,PM25-PRI,0.06,ON-ROAD,2002
6037,223000125X,PM25-PRI,6.44,ON-ROAD,2002
6037,223000127B,PM25-PRI,0.28,ON-ROAD,2002
6037,223000127T,PM25-PRI,0.09,ON-ROAD,2002
6037,223000127X,PM25-PRI,9.24,ON-ROAD,2002
6037,223000129B,PM25-PRI,0.19,ON-ROAD,2002
6037,223000129T,PM25-PRI,0.06,ON-ROAD,2002
6037,223000129X,PM25-PRI,6.42,ON-ROAD,2002
6037,223000131B,PM25-PRI,0.04,ON-ROAD,2002
6037,223000131T,PM25-PRI,0.01,ON-ROAD,2002
6037,223000131X,PM25-PRI,1.46,ON-ROAD,2002
6037,223000133B,PM25-PRI,0.08,ON-ROAD,2002
6037,223000133T,PM25-PRI,0.02,ON-ROAD,2002
6037,223000133X,PM25-PRI,2.64,ON-ROAD,2002
6037,223006011B,PM25-PRI,0.007035609,ON-ROAD,2002
6037,223006011T,PM25-PRI,0.002617902,ON-ROAD,2002
6037,223006011X,PM25-PRI,0.1,ON-ROAD,2002
6037,223006013B,PM25-PRI,0.01,ON-ROAD,2002
6037,223006013T,PM25-PRI,0.004805846,ON-ROAD,2002
6037,223006013X,PM25-PRI,0.19,ON-ROAD,2002
6037,223006015B,PM25-PRI,0.007012812,ON-ROAD,2002
6037,223006015T,PM25-PRI,0.002609418,ON-ROAD,2002
6037,223006015X,PM25-PRI,0.1,ON-ROAD,2002
6037,223006017B,PM25-PRI,0.006502089,ON-ROAD,2002
6037,223006017T,PM25-PRI,0.002419383,ON-ROAD,2002
6037,223006017X,PM25-PRI,0.09,ON-ROAD,2002
6037,223006019B,PM25-PRI,0.002313739,ON-ROAD,2002
6037,223006019T,PM25-PRI,0.000860926,ON-ROAD,2002
6037,223006019X,PM25-PRI,0.03,ON-ROAD,2002
6037,223006021B,PM25-PRI,0.002271788,ON-ROAD,2002
6037,223006021T,PM25-PRI,0.000845316,ON-ROAD,2002
6037,223006021X,PM25-PRI,0.03,ON-ROAD,2002
6037,223006023B,PM25-PRI,0.42,ON-ROAD,2002
6037,223006023T,PM25-PRI,0.15,ON-ROAD,2002
6037,223006023X,PM25-PRI,6.35,ON-ROAD,2002
6037,223006025B,PM25-PRI,0.27,ON-ROAD,2002
6037,223006025T,PM25-PRI,0.1,ON-ROAD,2002
6037,223006025X,PM25-PRI,4.01,ON-ROAD,2002
6037,223006027B,PM25-PRI,0.38,ON-ROAD,2002
6037,223006027T,PM25-PRI,0.14,ON-ROAD,2002
6037,223006027X,PM25-PRI,5.75,ON-ROAD,2002
6037,223006029B,PM25-PRI,0.26,ON-ROAD,2002
6037,223006029T,PM25-PRI,0.1,ON-ROAD,2002
6037,223006029X,PM25-PRI,3.99,ON-ROAD,2002
6037,223006031B,PM25-PRI,0.06,ON-ROAD,2002
6037,223006031T,PM25-PRI,0.02,ON-ROAD,2002
6037,223006031X,PM25-PRI,0.91,ON-ROAD,2002
6037,223006033B,PM25-PRI,0.11,ON-ROAD,2002
6037,223006033T,PM25-PRI,0.04,ON-ROAD,2002
6037,223006033X,PM25-PRI,1.64,ON-ROAD,2002
6037,223007111B,PM25-PRI,0.004908566,ON-ROAD,2002
6037,223007111T,PM25-PRI,0.002781521,ON-ROAD,2002
6037,223007111X,PM25-PRI,0.06,ON-ROAD,2002
6037,223007113B,PM25-PRI,0.009010677,ON-ROAD,2002
6037,223007113T,PM25-PRI,0.005106049,ON-ROAD,2002
6037,223007113X,PM25-PRI,0.12,ON-ROAD,2002
6037,223007115B,PM25-PRI,0.004892472,ON-ROAD,2002
6037,223007115T,PM25-PRI,0.002772403,ON-ROAD,2002
6037,223007115X,PM25-PRI,0.06,ON-ROAD,2002
6037,223007117B,PM25-PRI,0.004536234,ON-ROAD,2002
6037,223007117T,PM25-PRI,0.002570532,ON-ROAD,2002
6037,223007117X,PM25-PRI,0.06,ON-ROAD,2002
6037,223007119B,PM25-PRI,0.00161452,ON-ROAD,2002
6037,223007119T,PM25-PRI,0.000914895,ON-ROAD,2002
6037,223007119X,PM25-PRI,0.02,ON-ROAD,2002
6037,223007121B,PM25-PRI,0.001585236,ON-ROAD,2002
6037,223007121T,PM25-PRI,0.0008983,ON-ROAD,2002
6037,223007121X,PM25-PRI,0.02,ON-ROAD,2002
6037,223007123B,PM25-PRI,0.29,ON-ROAD,2002
6037,223007123T,PM25-PRI,0.16,ON-ROAD,2002
6037,223007123X,PM25-PRI,3.99,ON-ROAD,2002
6037,223007125B,PM25-PRI,0.18,ON-ROAD,2002
6037,223007125T,PM25-PRI,0.1,ON-ROAD,2002
6037,223007125X,PM25-PRI,2.52,ON-ROAD,2002
6037,223007127B,PM25-PRI,0.27,ON-ROAD,2002
6037,223007127T,PM25-PRI,0.15,ON-ROAD,2002
6037,223007127X,PM25-PRI,3.61,ON-ROAD,2002
6037,223007129B,PM25-PRI,0.18,ON-ROAD,2002
6037,223007129T,PM25-PRI,0.1,ON-ROAD,2002
6037,223007129X,PM25-PRI,2.51,ON-ROAD,2002
6037,223007131B,PM25-PRI,0.04,ON-ROAD,2002
6037,223007131T,PM25-PRI,0.02,ON-ROAD,2002
6037,223007131X,PM25-PRI,0.57,ON-ROAD,2002
6037,223007133B,PM25-PRI,0.07,ON-ROAD,2002
6037,223007133T,PM25-PRI,0.04,ON-ROAD,2002
6037,223007133X,PM25-PRI,1.03,ON-ROAD,2002
6037,223007211B,PM25-PRI,0.02,ON-ROAD,2002
6037,223007211T,PM25-PRI,0.01,ON-ROAD,2002
6037,223007211X,PM25-PRI,1.51,ON-ROAD,2002
6037,223007213B,PM25-PRI,0.04,ON-ROAD,2002
6037,223007213T,PM25-PRI,0.02,ON-ROAD,2002
6037,223007213X,PM25-PRI,2.77,ON-ROAD,2002
6037,223007215B,PM25-PRI,0.02,ON-ROAD,2002
6037,223007215T,PM25-PRI,0.01,ON-ROAD,2002
6037,223007215X,PM25-PRI,1.5,ON-ROAD,2002
6037,223007217B,PM25-PRI,0.02,ON-ROAD,2002
6037,223007217T,PM25-PRI,0.01,ON-ROAD,2002
6037,223007217X,PM25-PRI,1.39,ON-ROAD,2002
6037,223007219B,PM25-PRI,0.008121669,ON-ROAD,2002
6037,223007219T,PM25-PRI,0.004518021,ON-ROAD,2002
6037,223007219X,PM25-PRI,0.49,ON-ROAD,2002
6037,223007221B,PM25-PRI,0.00797469,ON-ROAD,2002
6037,223007221T,PM25-PRI,0.004436258,ON-ROAD,2002
6037,223007221X,PM25-PRI,0.48,ON-ROAD,2002
6037,223007223B,PM25-PRI,1.5,ON-ROAD,2002
6037,223007223T,PM25-PRI,0.83,ON-ROAD,2002
6037,223007223X,PM25-PRI,92.28,ON-ROAD,2002
6037,223007225B,PM25-PRI,0.95,ON-ROAD,2002
6037,223007225T,PM25-PRI,0.52,ON-ROAD,2002
6037,223007225X,PM25-PRI,58.27,ON-ROAD,2002
6037,223007227B,PM25-PRI,1.36,ON-ROAD,2002
6037,223007227T,PM25-PRI,0.75,ON-ROAD,2002
6037,223007227X,PM25-PRI,83.52,ON-ROAD,2002
6037,223007229B,PM25-PRI,0.94,ON-ROAD,2002
6037,223007229T,PM25-PRI,0.52,ON-ROAD,2002
6037,223007229X,PM25-PRI,58.03,ON-ROAD,2002
6037,223007231B,PM25-PRI,0.21,ON-ROAD,2002
6037,223007231T,PM25-PRI,0.12,ON-ROAD,2002
6037,223007231X,PM25-PRI,13.26,ON-ROAD,2002
